Time,RxPower
3.38491,-54.7127
3.38544,-54.7127
3.38605,-54.7127
3.38658,-54.7127
3.38706,-54.7127
3.38764,-54.7127
3.38826,-54.7127
3.38887,-54.7127
3.3894,-54.7127
3.38993,-54.7127
3.39035,-54.7127
3.39085,-54.7127
3.39134,-54.7127
3.39197,-54.7127
3.39252,-54.7127
3.39303,-54.7127
3.39355,-54.7127
3.39409,-54.7127
3.39462,-54.7127
3.39521,-54.7127
3.3958,-54.7127
3.39636,-54.7127
3.3969,-54.7127
3.39738,-54.7127
3.39789,-54.7127
3.39841,-54.7127
3.39894,-54.7127
3.39935,-54.7127
3.39981,-54.7127
3.40021,-54.7127
3.40073,-54.7127
3.40121,-54.7127
3.40184,-54.7127
3.40247,-54.7127
3.40299,-54.7127
3.40358,-54.7127
3.40418,-54.7127
3.4047,-54.7127
3.40522,-54.7127
3.40571,-54.7127
3.40616,-54.7127
3.40662,-54.7127
3.40716,-54.7127
3.40765,-54.7127
3.40807,-54.7127
3.4086,-54.7127
3.40915,-54.7127
3.40965,-54.7127
3.41012,-54.7127
3.41055,-54.7127
3.41106,-54.7127
3.41146,-54.7127
3.41192,-54.7127
3.41236,-54.7127
3.4129,-54.7127
3.4135,-54.7127
3.41412,-54.7127
3.41466,-54.7127
3.41524,-54.7127
3.41575,-54.7127
3.41618,-54.7127
3.41671,-54.7127
3.4173,-54.7127
3.41781,-54.7127
3.41829,-54.7127
3.41869,-54.7127
3.41915,-54.7127
3.41963,-54.7127
3.42023,-54.7127
3.42075,-54.7127
3.4212,-54.7127
3.42166,-54.7127
3.42211,-54.7127
3.42261,-54.7127
3.42319,-54.7127
3.42376,-54.7127
3.42437,-54.7127
3.42487,-54.7127
3.42529,-54.7127
3.42575,-54.7127
3.42623,-54.7127
3.42675,-54.7127
3.42728,-54.7127
3.42778,-54.7127
3.42839,-54.7127
3.42902,-54.7127
3.42961,-54.7127
3.43017,-54.7127
3.43074,-54.7127
3.43134,-54.7127
3.43185,-54.7127
3.43233,-54.7127
3.43291,-54.7127
3.43345,-54.7127
3.43398,-54.7127
3.43453,-54.7127
3.43506,-54.7127
3.43551,-54.7127
3.43591,-54.7127
3.43635,-54.7127
3.4368,-54.7127
3.4372,-54.7127
3.43761,-54.7127
3.43805,-54.7127
3.4385,-54.7127
3.43896,-54.7127
3.43946,-54.7127
3.43988,-54.7127
3.4404,-54.7127
3.44089,-54.7127
3.44148,-54.7127
3.44203,-54.7127
3.44255,-54.7127
3.44308,-54.7127
3.44371,-54.7127
3.4443,-54.7127
3.44486,-54.7127
3.44537,-54.7127
3.4458,-54.7127
3.44619,-54.7127
3.44673,-54.7127
3.44724,-54.7127
3.44785,-54.7127
3.44842,-54.7127
3.44895,-54.7127
3.44935,-54.7127
3.4498,-54.7127
3.45027,-54.7127
3.45079,-54.7127
3.45132,-54.7127
3.45183,-54.7127
3.45236,-54.7127
3.45283,-54.7127
3.45341,-54.7127
3.45402,-54.7127
3.45461,-54.7127
3.45517,-54.7127
3.45568,-54.7127
3.45614,-54.7127
3.4566,-54.7127
3.45706,-54.7127
3.45754,-54.7127
3.45816,-54.7127
3.45874,-54.7127
3.45936,-54.7127
3.45987,-54.7127
3.46027,-54.7127
3.46071,-54.7127
3.46115,-54.7127
3.46168,-54.7127
3.46221,-54.7127
3.46274,-54.7127
3.4633,-54.7127
3.46384,-54.7127
3.46429,-54.7127
3.46472,-54.7127
3.46513,-54.7127
3.46561,-54.7127
3.46608,-54.7127
3.46656,-54.7127
3.46706,-54.7127
3.46747,-54.7127
3.46794,-54.7127
3.46833,-54.7127
3.46878,-54.7127
3.46924,-54.7127
3.46968,-54.7127
3.47019,-54.7127
3.47071,-54.7127
3.47131,-54.7127
3.47182,-54.7127
3.4723,-54.7127
3.4729,-54.7127
3.4734,-54.7127
3.47379,-54.7127
3.47421,-54.7127
3.47461,-54.7127
3.47497,-54.7127
3.47546,-54.7127
3.47591,-54.7127
3.47638,-54.7127
3.4768,-54.7127
3.47732,-54.7127
3.47786,-54.7127
3.47827,-54.7127
3.47868,-54.7127
3.47909,-54.7127
3.47954,-54.7127
3.48005,-54.7127
3.48048,-54.7127
3.48097,-54.7127
3.48138,-54.7127
3.48185,-54.7127
3.48234,-54.7127
3.48289,-54.7127
3.48338,-54.7127
3.48394,-54.7127
3.48447,-54.7127
3.48491,-54.7127
3.48537,-54.7127
3.48588,-54.7127
3.48642,-54.7127
3.48693,-54.7127
3.48745,-54.7127
3.48793,-54.7127
3.48845,-54.7127
3.48885,-54.7127
3.48936,-54.7127
3.4898,-54.7127
3.49025,-54.7127
3.4907,-54.7127
3.49113,-54.7127
3.49158,-54.7127
3.49209,-54.7127
3.49262,-54.7127
3.49314,-54.7127
3.49366,-54.7127
3.49407,-54.7127
3.49452,-54.7127
3.49501,-54.7127
3.49562,-54.7127
3.49617,-54.7127
3.49661,-54.7127
3.49711,-54.7127
3.49769,-54.7127
3.49829,-54.7127
3.4989,-54.7127
3.49939,-54.7127
3.49989,-54.7127
3.50046,-54.7127
3.50106,-54.7127
3.50168,-54.7127
3.50228,-54.7127
3.50283,-54.7127
3.50343,-54.7127
3.50404,-54.7127
3.50453,-54.7127
3.50497,-54.7127
3.50548,-54.7127
3.50601,-54.7127
3.5065,-54.7127
3.50695,-54.7127
3.50746,-54.7127
3.50797,-54.7127
3.50838,-54.7127
3.50881,-54.7127
3.50931,-54.7127
3.50985,-54.7127
3.51026,-54.7127
3.51078,-54.7127
3.51139,-54.7127
3.51199,-54.7127
3.51259,-54.7127
3.51319,-54.7127
3.51378,-54.7127
3.51428,-54.7127
3.51481,-54.7127
3.51534,-54.7127
3.51581,-54.7127
3.51631,-54.7127
3.51672,-54.7127
3.51717,-54.7127
3.51763,-54.7127
3.51806,-54.7127
3.51856,-54.7127
3.51901,-54.7127
3.51947,-54.7127
3.51991,-54.7127
3.52033,-54.7127
3.52084,-54.7127
3.52146,-54.7127
3.52201,-54.7127
3.52251,-54.7127
3.52294,-54.7127
3.52347,-54.7127
3.52407,-54.7127
3.52468,-54.7127
3.52522,-54.7127
3.52569,-54.7127
3.52628,-54.7127
3.52687,-54.7127
3.52746,-54.7127
3.52798,-54.7127
3.52849,-54.7127
3.5291,-54.7127
3.52971,-54.7127
3.53032,-54.7127
3.53082,-54.7127
3.53133,-54.7127
3.53194,-54.7127
3.53256,-54.7127
3.53316,-54.7127
3.53373,-54.7127
3.53423,-54.7127
3.53465,-54.7127
3.53509,-54.7127
3.53551,-54.7127
3.53591,-54.7127
3.53634,-54.7127
3.53684,-54.7127
3.53732,-54.7127
3.53779,-54.7127
3.53833,-54.7127
3.53887,-54.7127
3.53944,-54.7127
3.54,-54.7127
3.54053,-54.7127
3.54104,-54.7127
3.54163,-54.7127
3.54225,-54.7127
3.54278,-54.7127
3.54325,-54.7127
3.54379,-54.7127
3.54428,-54.7127
3.54486,-54.7127
3.54545,-54.7127
3.54607,-54.7127
3.5467,-54.7127
3.54725,-54.7127
3.5478,-54.7127
3.54829,-54.7127
3.54891,-54.7127
3.5495,-54.7127
3.55003,-54.7127
3.55052,-54.7127
3.55097,-54.7127
3.55148,-54.7127
3.55201,-54.7127
3.55256,-54.7127
3.55319,-54.7127
3.55379,-54.7127
3.55437,-54.7127
3.55487,-54.7127
3.5553,-54.7127
3.55578,-54.7127
3.55633,-54.7127
3.55684,-54.7127
3.55738,-54.7127
3.55781,-54.7127
3.55823,-54.7127
3.55873,-54.7127
3.55933,-54.7127
3.55994,-54.7127
3.5605,-54.7127
3.56104,-54.7127
3.56155,-54.7127
3.56213,-54.7127
3.56263,-54.7127
3.56317,-54.7127
3.56367,-54.7127
3.56416,-54.7127
3.56463,-54.7127
3.56524,-54.7127
3.5658,-54.7127
3.56628,-54.7127
3.56685,-54.7127
3.56735,-54.7127
3.56778,-54.7127
3.56831,-54.7127
3.56893,-54.7127
3.56949,-54.7127
3.57003,-54.7127
3.57045,-54.7127
3.5709,-54.7127
3.57135,-54.7127
3.57181,-54.7127
3.57226,-54.7127
3.57274,-54.7127
3.57336,-54.7127
3.57385,-54.7127
3.57433,-54.7127
3.57478,-54.7127
3.57518,-54.7127
3.5757,-54.7127
3.57619,-54.7127
3.57669,-54.7127
3.57722,-54.7127
3.57774,-54.7127
3.57827,-54.7127
3.57888,-54.7127
3.57941,-54.7127
3.5799,-54.7127
3.58041,-54.7127
3.58099,-54.7127
3.58157,-54.7127
3.58209,-54.7127
3.58269,-54.7127
3.5832,-54.7127
3.5837,-54.7127
3.5842,-54.7127
3.58464,-54.7127
3.58512,-54.7127
3.58562,-54.7127
3.58616,-54.7127
3.58678,-54.7127
3.58734,-54.7127
3.58789,-54.7127
3.58831,-54.7127
3.58881,-54.7127
3.58943,-54.7127
3.58999,-54.7127
3.59054,-54.7127
3.59103,-54.7127
3.59153,-54.7127
3.59205,-54.7127
3.5925,-54.7127
3.59303,-54.7127
3.59355,-54.7127
3.59408,-54.7127
3.59451,-54.7127
3.59504,-54.7127
3.5956,-54.7127
3.59615,-54.7127
3.59663,-54.7127
3.59713,-54.7127
3.59763,-54.7127
3.59814,-54.7127
3.59866,-54.7127
3.59916,-54.7127
3.59972,-54.7127
3.60022,-54.7127
3.60068,-54.7127
3.60117,-54.7127
3.60162,-54.7127
3.60209,-54.7127
3.60263,-54.7127
3.60304,-54.7127
3.60355,-54.7127
3.60407,-54.7127
3.60458,-54.7127
3.605,-54.7127
3.60553,-54.7127
3.60604,-54.7127
3.60651,-54.7127
3.60696,-54.7127
3.60754,-54.7127
3.60816,-54.7127
3.60866,-54.7127
3.60911,-54.7127
3.60955,-54.7127
3.60996,-54.7127
3.61041,-54.7127
3.61092,-54.7127
3.61146,-54.7127
3.61203,-54.7127
3.61266,-54.7127
3.61321,-54.7127
3.61372,-54.7127
3.61418,-54.7127
3.61475,-54.7127
3.61521,-54.7127
3.61566,-54.7127
3.61628,-54.7127
3.61677,-54.7127
3.61718,-54.7127
3.61764,-54.7127
3.61807,-54.7127
3.6186,-54.7127
3.61904,-54.7127
3.61955,-54.7127
3.62015,-54.7127
3.62064,-54.7127
3.62104,-54.7127
3.62151,-54.7127
3.62193,-54.7127
3.62235,-54.7127
3.62285,-54.7127
3.62333,-54.7127
3.62392,-54.7127
3.62441,-54.7127
3.62485,-54.7127
3.62528,-54.7127
3.6258,-54.7127
3.62622,-54.7127
3.62672,-54.7127
3.62726,-54.7127
3.62779,-54.7127
3.62834,-54.7127
3.62883,-54.7127
3.62942,-54.7127
3.62995,-54.7127
3.63047,-54.7127
3.63098,-54.7127
3.63143,-54.7127
3.63188,-54.7127
3.63245,-54.7127
3.63295,-54.7127
3.63356,-54.7127
3.63415,-54.7127
3.63473,-54.7127
3.63534,-54.7127
3.63583,-54.7127
3.63633,-54.7127
3.63696,-54.7127
3.63749,-54.7127
3.63805,-54.7127
3.63849,-54.7127
3.63892,-54.7127
3.6394,-54.7127
3.63994,-54.7127
3.64042,-54.7127
3.64089,-54.7127
3.64138,-54.7127
3.64185,-54.7127
3.64235,-54.7127
3.64297,-54.7127
3.64352,-54.7127
3.64393,-54.7127
3.64435,-54.7127
3.64478,-54.7127
3.64518,-54.7127
3.6457,-54.7127
3.64616,-54.7127
3.64669,-54.7127
3.64726,-54.7127
3.6478,-54.7127
3.64824,-54.7127
3.64865,-54.7127
3.64908,-54.7127
3.64954,-54.7127
3.65001,-54.7127
3.65041,-54.7127
3.65087,-54.7127
3.6514,-54.7127
3.65201,-54.7127
3.65252,-54.7127
3.65302,-54.7127
3.65357,-54.7127
3.6542,-54.7127
3.65477,-54.7127
3.65527,-54.7127
3.65576,-54.7127
3.65625,-54.7127
3.65677,-54.7127
3.65729,-54.7127
3.65781,-54.7127
3.65821,-54.7127
3.65862,-54.7127
3.65903,-54.7127
3.65943,-54.7127
3.65979,-54.7127
3.66029,-54.7127
3.66075,-54.7127
3.6612,-54.7127
3.66163,-54.7127
3.66208,-54.7127
3.66252,-54.7127
3.66302,-54.7127
3.66354,-54.7127
3.66397,-54.7127
3.66445,-54.7127
3.66492,-54.7127
3.66539,-54.7127
3.66599,-54.7127
3.6665,-54.7127
3.66704,-54.7127
3.66762,-54.7127
3.66816,-54.7127
3.66871,-54.7127
3.66919,-54.7127
3.66964,-54.7127
3.67017,-54.7127
3.67069,-54.7127
3.67128,-54.7127
3.67184,-54.7127
3.67231,-54.7127
3.67289,-54.7127
3.67345,-54.7127
3.67386,-54.7127
3.67428,-54.7127
3.6748,-54.7127
3.67541,-54.7127
3.6759,-54.7127
3.67637,-54.7127
3.67677,-54.7127
3.67723,-54.7127
3.67763,-54.7127
3.67802,-54.7127
3.67837,-54.7127
3.67887,-54.7127
3.67931,-54.7127
3.67983,-54.7127
3.68044,-54.7127
3.68101,-54.7127
3.68152,-54.7127
3.68195,-54.7127
3.68242,-54.7127
3.68287,-54.7127
3.68327,-54.7127
3.68378,-54.7127
3.68424,-54.7127
3.68471,-54.7127
3.68528,-54.7127
3.6858,-54.7127
3.68627,-54.7127
3.68669,-54.7127
3.68713,-54.7127
3.68766,-54.7127
3.68823,-54.7127
3.68876,-54.7127
3.68924,-54.7127
3.68969,-54.7127
3.69011,-54.7127
3.69061,-54.7127
3.69112,-54.7127
3.69163,-54.7127
3.69223,-54.7127
3.69274,-54.7127
3.69314,-54.7127
3.69355,-54.7127
3.69409,-54.7127
3.69458,-54.7127
3.69512,-54.7127
3.69555,-54.7127
3.69598,-54.7127
3.69642,-54.7127
3.6969,-54.7127
3.69737,-54.7127
3.69783,-54.7127
3.69846,-54.7127
3.69902,-54.7127
3.69956,-54.7127
3.70004,-54.7127
3.70066,-54.7127
3.70116,-54.7127
3.7017,-54.7127
3.70223,-54.7127
3.70264,-54.7127
3.70317,-54.7127
3.70376,-54.7127
3.70426,-54.7127
3.70474,-54.7127
3.70525,-54.7127
3.70577,-54.7127
3.70629,-54.7127
3.70687,-54.7127
3.70745,-54.7127
3.70797,-54.7127
3.70838,-54.7127
3.70884,-54.7127
3.70929,-54.7127
3.70969,-54.7127
3.71021,-54.7127
3.71072,-54.7127
3.71112,-54.7127
3.71158,-54.7127
3.71208,-54.7127
3.7125,-54.7127
3.71303,-54.7127
3.71361,-54.7127
3.7142,-54.7127
3.71475,-54.7127
3.71515,-54.7127
3.71561,-54.7127
3.71608,-54.7127
3.71656,-54.7127
3.71705,-54.7127
3.71757,-54.7127
3.71799,-54.7127
3.71845,-54.7127
3.71885,-54.7127
3.71933,-54.7127
3.7198,-54.7127
3.72038,-54.7127
3.72081,-54.7127
3.72128,-54.7127
3.72182,-54.7127
3.72226,-54.7127
3.72267,-54.7127
3.72312,-54.7127
3.72362,-54.7127
3.72401,-54.7127
3.72454,-54.7127
3.72506,-54.7127
3.72553,-54.7127
3.726,-54.7127
3.72657,-54.7127
3.72708,-54.7127
3.72768,-54.7127
3.7283,-54.7127
3.72885,-54.7127
3.72947,-54.7127
3.73002,-54.7127
3.73059,-54.7127
3.73112,-54.7127
3.73163,-54.7127
3.73224,-54.7127
3.73274,-54.7127
3.73316,-54.7127
3.73365,-54.7127
3.73418,-54.7127
3.73468,-54.7127
3.73518,-54.7127
3.73576,-54.7127
3.73638,-54.7127
3.73693,-54.7127
3.73751,-54.7127
3.73806,-54.7127
3.73853,-54.7127
3.73916,-54.7127
3.73977,-54.7127
3.74032,-54.7127
3.74091,-54.7127
3.74148,-54.7127
3.7421,-54.7127
3.74263,-54.7127
3.74313,-54.7127
3.74373,-54.7127
3.74428,-54.7127
3.74488,-54.7127
3.74549,-54.7127
3.74606,-54.7127
3.74668,-54.7127
3.74729,-54.7127
3.7478,-54.7127
3.7482,-54.7127
3.74873,-54.7127
3.74929,-54.7127
3.74982,-54.7127
3.75044,-54.7127
3.75105,-54.7127
3.75159,-54.7127
3.75218,-54.7127
3.75281,-54.7127
3.75341,-54.7127
3.75391,-54.7127
3.75452,-54.7127
3.75503,-54.7127
3.75548,-54.7127
3.75589,-54.7127
3.75642,-54.7127
3.75697,-54.7127
3.75752,-54.7127
3.75795,-54.7127
3.75837,-54.7127
3.75887,-54.7127
3.75927,-54.7127
3.75972,-54.7127
3.76024,-54.7127
3.76083,-54.7127
3.76133,-54.7127
3.76172,-54.7127
3.7622,-54.7127
3.76268,-54.7127
3.76316,-54.7127
3.76368,-54.7127
3.7641,-54.7127
3.76463,-54.7127
3.76513,-54.7127
3.76574,-54.7127
3.76635,-54.7127
3.76687,-54.7127
3.76738,-54.7127
3.76789,-54.7127
3.76841,-54.7127
3.76894,-54.7127
3.76949,-54.7127
3.7699,-54.7127
3.77039,-54.7127
3.77099,-54.7127
3.77153,-54.7127
3.77206,-54.7127
3.7726,-54.7127
3.77309,-54.7127
3.77353,-54.7127
3.77403,-54.7127
3.77444,-54.7127
3.77491,-54.7127
3.77541,-54.7127
3.77601,-54.7127
3.77656,-54.7127
3.77702,-54.7127
3.77753,-54.7127
3.77809,-54.7127
3.77871,-54.7127
3.77927,-54.7127
3.77976,-54.7127
3.78016,-54.7127
3.78064,-54.7127
3.78112,-54.7127
3.78153,-54.7127
3.78203,-54.7127
3.78255,-54.7127
3.78316,-54.7127
3.78369,-54.7127
3.78418,-54.7127
3.78468,-54.7127
3.78513,-54.7127
3.78563,-54.7127
3.78611,-54.7127
3.78658,-54.7127
3.78711,-54.7127
3.78773,-54.7127
3.78831,-54.7127
3.78889,-54.7127
3.78947,-54.7127
3.79003,-54.7127
3.79063,-54.7127
3.79116,-54.7127
3.7916,-54.7127
3.79206,-54.7127
3.79258,-54.7127
3.79315,-54.7127
3.79369,-54.7127
3.79427,-54.7127
3.79469,-54.7127
3.79518,-54.7127
3.79574,-54.7127
3.7962,-54.7127
3.79682,-54.7127
3.79735,-54.7127
3.79785,-54.7127
3.79841,-54.7127
3.79897,-54.7127
3.7994,-54.7127
3.7999,-54.7127
3.80051,-54.7127
3.80113,-54.7127
3.80173,-54.7127
3.80225,-54.7127
3.80277,-54.7127
3.80322,-54.7127
3.80364,-54.7127
3.80414,-54.7127
3.80463,-54.7127
3.80521,-54.7127
3.80571,-54.7127
3.8062,-54.7127
3.80665,-54.7127
3.80714,-54.7127
3.80773,-54.7127
3.80829,-54.7127
3.8087,-54.7127
3.80914,-54.7127
3.80956,-54.7127
3.81004,-54.7127
3.81048,-54.7127
3.81098,-54.7127
3.81157,-54.7127
3.81211,-54.7127
3.81256,-54.7127
3.813,-54.7127
3.81354,-54.7127
3.81406,-54.7127
3.81466,-54.7127
3.81518,-54.7127
3.81559,-54.7127
3.81608,-54.7127
3.81654,-54.7127
3.81706,-54.7127
3.8176,-54.7127
3.8182,-54.7127
3.81877,-54.7127
3.8194,-54.7127
3.81993,-54.7127
3.82033,-54.7127
3.8208,-54.7127
3.82126,-54.7127
3.82179,-54.7127
3.82242,-54.7127
3.82292,-54.7127
3.82344,-54.7127
3.82393,-54.7127
3.82449,-54.7127
3.8249,-54.7127
3.82544,-54.7127
3.82597,-54.7127
3.82641,-54.7127
3.82692,-54.7127
3.82747,-54.7127
3.8281,-54.7127
3.82863,-54.7127
3.82908,-54.7127
3.82961,-54.7127
3.83019,-54.7127
3.8308,-54.7127
3.83138,-54.7127
3.83191,-54.7127
3.83247,-54.7127
3.83301,-54.7127
3.8336,-54.7127
3.8341,-54.7127
3.8347,-54.7127
3.83527,-54.7127
3.83577,-54.7127
3.83632,-54.7127
3.83684,-54.7127
3.83725,-54.7127
3.83768,-54.7127
3.8381,-54.7127
3.83862,-54.7127
3.83912,-54.7127
3.83967,-54.7127
3.8401,-54.7127
3.84057,-54.7127
3.84106,-54.7127
3.84164,-54.7127
3.84221,-54.7127
3.84266,-54.7127
3.84309,-54.7127
3.84352,-54.7127
3.84395,-54.7127
3.84443,-54.7127
3.84494,-54.7127
3.8454,-54.7127
3.84592,-54.7127
3.84653,-54.7127
3.84714,-54.7127
3.84765,-54.7127
3.84814,-54.7127
3.8487,-54.7127
3.84913,-54.7127
3.84966,-54.7127
3.85023,-54.7127
3.85079,-54.7127
3.85141,-54.7127
3.85197,-54.7127
3.8526,-54.7127
3.85323,-54.7127
3.85376,-54.7127
3.85436,-54.7127
3.8549,-54.7127
3.85531,-54.7127
3.85583,-54.7127
3.85638,-54.7127
3.8569,-54.7127
3.85735,-54.7127
3.85776,-54.7127
3.8582,-54.7127
3.85872,-54.7127
3.85924,-54.7127
3.85977,-54.7127
3.86022,-54.7127
3.86071,-54.7127
3.86118,-54.7127
3.86163,-54.7127
3.86206,-54.7127
3.86252,-54.7127
3.86292,-54.7127
3.86339,-54.7127
3.86385,-54.7127
3.86426,-54.7127
3.86477,-54.7127
3.86517,-54.7127
3.86559,-54.7127
3.86609,-54.7127
3.86658,-54.7127
3.86716,-54.7127
3.8677,-54.7127
3.86812,-54.7127
3.86853,-54.7127
3.86907,-54.7127
3.86968,-54.7127
3.87018,-54.7127
3.87058,-54.7127
3.87106,-54.7127
3.87153,-54.7127
3.87196,-54.7127
3.87241,-54.7127
3.87281,-54.7127
3.8733,-54.7127
3.8737,-54.7127
3.8742,-54.7127
3.87472,-54.7127
3.87532,-54.7127
3.87589,-54.7127
3.87643,-54.7127
3.87693,-54.7127
3.87753,-54.7127
3.87805,-54.7127
3.87857,-54.7127
3.87918,-54.7127
3.87968,-54.7127
3.88019,-54.7127
3.88068,-54.7127
3.88109,-54.7127
3.8815,-54.7127
3.8819,-54.7127
3.88235,-54.7127
3.88275,-54.7127
3.8831,-54.7127
3.88357,-54.7127
3.88403,-54.7127
3.88451,-54.7127
3.88502,-54.7127
3.88551,-54.7127
3.88601,-54.7127
3.88648,-54.7127
3.88709,-54.7127
3.88761,-54.7127
3.88807,-54.7127
3.88855,-54.7127
3.88904,-54.7127
3.88957,-54.7127
3.89018,-54.7127
3.89079,-54.7127
3.89134,-54.7127
3.89186,-54.7127
3.89233,-54.7127
3.89275,-54.7127
3.89324,-54.7127
3.89371,-54.7127
3.89425,-54.7127
3.89478,-54.7127
3.8953,-54.7127
3.89579,-54.7127
3.89639,-54.7127
3.89694,-54.7127
3.89755,-54.7127
3.89815,-54.7127
3.8987,-54.7127
3.89909,-54.7127
3.8995,-54.7127
3.89993,-54.7127
3.90033,-54.7127
3.90074,-54.7127
3.90127,-54.7127
3.90184,-54.7127
3.90235,-54.7127
3.90282,-54.7127
3.90331,-54.7127
3.90391,-54.7127
3.9044,-54.7127
3.90487,-54.7127
3.90536,-54.7127
3.90598,-54.7127
3.90647,-54.7127
3.907,-54.7127
3.90755,-54.7127
3.90803,-54.7127
3.90859,-54.7127
3.90914,-54.7127
3.90956,-54.7127
3.91,-54.7127
3.91046,-54.7127
3.91087,-54.7127
3.91137,-54.7127
3.91188,-54.7127
3.91241,-54.7127
3.91283,-54.7127
3.91328,-54.7127
3.91369,-54.7127
3.9142,-54.7127
3.9146,-54.7127
3.9151,-54.7127
3.91562,-54.7127
3.91605,-54.7127
3.91651,-54.7127
3.91704,-54.7127
3.91761,-54.7127
3.91823,-54.7127
3.9188,-54.7127
3.91938,-54.7127
3.91988,-54.7127
3.92041,-54.7127
3.921,-54.7127
3.92155,-54.7127
3.92208,-54.7127
3.92269,-54.7127
3.92329,-54.7127
3.92388,-54.7127
3.92437,-54.7127
3.92485,-54.7127
3.92547,-54.7127
3.92609,-54.7127
3.92664,-54.7127
3.92718,-54.7127
3.92776,-54.7127
3.92819,-54.7127
3.92866,-54.7127
3.92922,-54.7127
3.92964,-54.7127
3.93016,-54.7127
3.93077,-54.7127
3.93139,-54.7127
3.93188,-54.7127
3.93229,-54.7127
3.93279,-54.7127
3.93334,-54.7127
3.93377,-54.7127
3.93424,-54.7127
3.93464,-54.7127
3.93512,-54.7127
3.93555,-54.7127
3.93604,-54.7127
3.93659,-54.7127
3.937,-54.7127
3.93754,-54.7127
3.93815,-54.7127
3.93877,-54.7127
3.93927,-54.7127
3.93976,-54.7127
3.94025,-54.7127
3.94076,-54.7127
3.94126,-54.7127
3.94167,-54.7127
3.94219,-54.7127
3.9427,-54.7127
3.94333,-54.7127
3.9439,-54.7127
3.94448,-54.7127
3.94503,-54.7127
3.94564,-54.7127
3.94627,-54.7127
3.94678,-54.7127
3.94724,-54.7127
3.94782,-54.7127
3.94831,-54.7127
3.9489,-54.7127
3.94952,-54.7127
3.95012,-54.7127
3.95067,-54.7127
3.9512,-54.7127
3.95168,-54.7127
3.9522,-54.7127
3.9526,-54.7127
3.95307,-54.7127
3.95359,-54.7127
3.95415,-54.7127
3.95463,-54.7127
3.95523,-54.7127
3.95577,-54.7127
3.95619,-54.7127
3.95664,-54.7127
3.95706,-54.7127
3.95746,-54.7127
3.9579,-54.7127
3.95838,-54.7127
3.95888,-54.7127
3.95938,-54.7127
3.96,-54.7127
3.96059,-54.7127
3.96113,-54.7127
3.9617,-54.7127
3.96224,-54.7127
3.96273,-54.7127
3.9633,-54.7127
3.96375,-54.7127
3.96415,-54.7127
3.96455,-54.7127
3.96496,-54.7127
3.9655,-54.7127
3.96601,-54.7127
3.96659,-54.7127
3.96722,-54.7127
3.96784,-54.7127
3.96836,-54.7127
3.96897,-54.7127
3.96954,-54.7127
3.97011,-54.7127
3.97065,-54.7127
3.97111,-54.7127
3.97164,-54.7127
3.9722,-54.7127
3.97271,-54.7127
3.97318,-54.7127
3.97362,-54.7127
3.97403,-54.7127
3.97444,-54.7127
3.97484,-54.7127
3.97533,-54.7127
3.97574,-54.7127
3.97624,-54.7127
3.97675,-54.7127
3.97727,-54.7127
3.97778,-54.7127
3.97835,-54.7127
3.97888,-54.7127
3.97946,-54.7127
3.98007,-54.7127
3.98058,-54.7127
3.98117,-54.7127
3.98179,-54.7127
3.98229,-54.7127
3.9827,-54.7127
3.98321,-54.7127
3.98367,-54.7127
3.98408,-54.7127
3.9845,-54.7127
3.98493,-54.7127
3.98545,-54.7127
3.98597,-54.7127
3.98646,-54.7127
3.98693,-54.7127
3.98744,-54.7127
3.98791,-54.7127
3.98831,-54.7127
3.98879,-54.7127
3.98923,-54.7127
3.98967,-54.7127
3.99014,-54.7127
3.99063,-54.7127
3.99122,-54.7127
3.99185,-54.7127
3.9924,-54.7127
3.99293,-54.7127
3.99336,-54.7127
3.99381,-54.7127
3.99428,-54.7127
3.99473,-54.7127
3.99525,-54.7127
3.99584,-54.7127
3.99644,-54.7127
3.99703,-54.7127
3.99754,-54.7127
3.99804,-54.7127
3.99852,-54.7127
3.99906,-54.7127
3.99964,-54.7127
4.00015,-54.7127
4.00056,-54.7127
4.00106,-54.7127
4.00148,-54.7127
4.002,-54.7127
4.0025,-54.7127
4.00299,-54.7127
4.0036,-54.7127
4.00418,-54.7127
4.0047,-54.7127
4.00513,-54.7127
4.00558,-54.7127
4.00602,-54.7127
4.00649,-54.7127
4.00697,-54.7127
4.00741,-54.7127
4.00794,-54.7127
4.00851,-54.7127
4.009,-54.7127
4.00945,-54.7127
4.00994,-54.7127
4.01043,-54.7127
4.01092,-54.7127
4.01132,-54.7127
4.01172,-54.7127
4.01215,-54.7127
4.01259,-54.7127
4.01303,-54.7127
4.01348,-54.7127
4.01391,-54.7127
4.01441,-54.7127
4.01487,-54.7127
4.01541,-54.7127
4.01592,-54.7127
4.01646,-54.7127
4.01703,-54.7127
4.01765,-54.7127
4.01826,-54.7127
4.01877,-54.7127
4.01928,-54.7127
4.01979,-54.7127
4.02019,-54.7127
4.02065,-54.7127
4.0211,-54.7127
4.02151,-54.7127
4.02198,-54.7127
4.02241,-54.7127
4.02293,-54.7127
4.02355,-54.7127
4.02413,-54.7127
4.02462,-54.7127
4.02504,-54.7127
4.02547,-54.7127
4.02598,-54.7127
4.0265,-54.7127
4.02699,-54.7127
4.02745,-54.7127
4.02799,-54.7127
4.02857,-54.7127
4.02918,-54.7127
4.02974,-54.7127
4.03023,-54.7127
4.03065,-54.7127
4.03118,-54.7127
