Time,DataRate_Mbps
2.93407,77.6542
2.93447,91.357
2.93498,71.8966
2.93546,74.5431
2.93592,80.4669
2.93641,74.5431
2.93701,81.1544
2.93749,74.5431
2.93793,83.7965
2.93844,71.8966
2.939,86.3437
2.9394,91.357
2.93974,71.8685
2.94016,85.5669
2.94047,78.1078
2.94097,73.1959
2.9414,85.5669
2.94193,68.2614
2.94234,89.3418
2.94285,71.8966
2.94336,70.6426
2.94377,89.3418
2.94422,80.4669
2.94469,78.8994
2.94509,89.3418
2.94546,66.5523
2.94598,69.4316
2.94646,75.9407
2.94693,77.3918
2.94739,80.4669
2.94801,77.6542
2.94859,83.6687
2.94901,87.4136
2.94947,78.8994
2.94998,71.8966
2.9505,70.6426
2.95093,83.7965
2.95134,89.3418
2.95185,71.8966
2.9523,80.4669
2.95272,87.4136
2.95324,69.4316
2.95386,78.7869
2.95426,91.357
2.95459,73.8345
2.95505,78.8994
2.9555,80.4669
2.95596,78.8994
2.95646,73.1959
2.95694,75.9407
2.95735,89.3418
2.95787,70.6426
2.95829,85.5669
2.95875,78.8994
2.95919,83.7965
2.95964,80.4669
2.95998,71.8685
2.96049,71.8966
2.961,70.6426
2.96161,79.9532
2.96205,82.098
2.96252,78.8994
2.96301,74.5431
2.96344,83.7965
2.96392,75.9407
2.96439,77.3918
2.96479,91.357
2.96523,83.7965
2.96557,70.0046
2.966,85.5669
2.96651,70.6426
2.96699,75.9407
2.96748,74.5431
2.96796,75.9407
2.96855,82.3924
2.96905,73.1959
2.96965,81.1544
2.97028,77.6542
2.97089,78.7869
2.9713,89.3418
2.97179,74.5431
2.97225,78.8994
2.97271,78.8994
2.97324,69.4316
2.97367,85.5669
2.97411,82.098
2.97456,80.4669
2.97519,77.6542
2.9757,70.6426
2.97629,83.6687
2.97676,77.3918
2.97716,91.357
2.97768,69.4316
2.97813,80.4669
2.9786,78.8994
2.97921,78.7869
2.97966,82.098
2.98014,75.9407
2.98065,70.6426
2.98125,81.1544
2.98185,81.1544
2.98248,77.6542
2.9831,77.6542
2.98358,75.9407
2.98399,89.3418
2.9844,89.3418
2.98491,71.8966
2.98531,89.3418
2.98579,75.9407
2.98625,80.4669
2.98671,78.8994
2.98706,68.2348
2.9876,68.2614
2.98804,82.098
2.98845,89.3418
2.98889,83.7965
2.9894,70.6426
2.98982,87.4136
2.99014,75.9111
2.99058,82.098
2.99112,68.2614
2.99159,77.3918
2.99204,80.4669
2.99245,89.3418
2.99279,71.8685
2.99331,69.4316
2.99378,77.3918
2.99422,83.7965
2.9947,75.9407
2.99531,78.7869
2.9958,74.5431
2.99627,78.8994
2.99671,82.098
2.99732,79.9532
2.99782,73.1959
2.99825,83.7965
2.99869,83.7965
2.99921,69.4316
2.99981,81.1544
3.00043,78.7869
3.00092,73.1959
3.00155,77.6542
3.00216,79.9532
3.00275,82.3924
3.00337,77.6542
3.00378,89.3418
3.00423,82.098
3.00469,78.8994
3.00514,80.4669
3.00568,68.2614
3.0061,85.5669
3.00659,74.5431
3.00703,83.7965
3.00748,80.4669
3.00789,89.3418
3.00837,75.9407
3.00885,75.9407
3.00931,78.8994
3.00984,68.2614
3.0103,78.8994
3.01079,74.5431
3.01141,78.7869
3.01189,75.9407
3.01233,83.7965
3.01273,89.3418
3.01318,82.098
3.01369,70.6426
3.01432,77.6542
3.01473,89.3418
3.01524,71.8966
3.01563,91.357
3.01595,75.9111
3.01627,78.1078
3.01672,80.4669
3.01719,77.3918
3.0177,71.8966
3.0182,71.8966
3.01882,78.7869
3.01926,82.098
3.01974,75.9407
3.02025,71.8966
3.02086,79.9532
3.02128,87.4136
3.02168,91.357
3.02221,68.2614
3.02267,78.8994
3.02312,80.4669
3.02363,71.8966
3.02408,80.4669
3.0247,78.7869
3.02533,77.6542
3.02574,87.4136
3.02621,78.8994
3.02668,77.3918
3.02711,83.7965
3.02764,69.4316
3.02808,82.098
3.02855,77.3918
3.02903,75.9407
3.02947,83.7965
3.02994,77.3918
3.03034,91.357
3.03081,77.3918
3.03131,73.1959
3.0318,73.1959
3.03223,85.5669
3.03266,85.5669
3.03319,68.2614
3.03381,78.7869
3.03433,69.4316
3.03493,81.1544
3.03537,83.7965
3.03583,78.8994
3.03623,91.357
3.03674,70.6426
3.03723,74.5431
3.03784,79.9532
3.0383,78.8994
3.0387,91.357
3.03915,80.4669
3.03964,74.5431
3.0401,80.4669
3.04059,74.5431
3.04107,74.5431
3.0417,77.6542
3.04216,78.8994
3.04266,73.1959
3.04329,77.6542
3.04388,82.3924
3.04437,73.1959
3.04496,83.6687
3.04544,75.9407
3.04587,83.7965
3.0465,77.6542
3.04711,78.7869
3.04763,70.6426
3.04825,78.7869
3.04865,89.3418
3.04918,69.4316
3.04964,78.8994
3.05004,91.357
3.05054,73.1959
3.05101,77.3918
3.05163,78.7869
3.0521,77.3918
3.05268,83.6687
3.05318,73.1959
3.05364,78.8994
3.05425,79.9532
3.05465,89.3418
3.05518,69.4316
3.05559,89.3418
3.056,87.4136
3.05636,68.2348
3.0568,82.098
3.05726,80.4669
3.05776,71.8966
3.05823,78.8994
3.05872,74.5431
3.05912,89.3418
3.05961,74.5431
3.06009,75.9407
3.06063,68.2614
3.06122,82.3924
3.06183,78.7869
3.06246,77.6542
3.06292,78.8994
3.06338,78.8994
3.06385,78.8994
3.06432,77.3918
3.0649,83.6687
3.06538,75.9407
3.06599,79.9532
3.06642,83.7965
3.06684,87.4136
3.06728,82.098
3.06774,78.8994
3.06825,71.8966
3.06868,85.5669
3.06899,78.1078
3.06945,78.8994
3.06981,68.2348
3.07022,87.4136
3.07072,73.1959
3.07124,70.6426
3.07172,75.9407
3.07219,77.3918
3.07265,78.8994
3.07307,87.4136
3.07351,82.098
3.07395,83.7965
3.07443,74.5431
3.07491,77.3918
3.07533,85.5669
3.07586,69.4316
3.07629,83.7965
3.07674,80.4669
3.07722,77.3918
3.07771,73.1959
3.07819,75.9407
3.07882,77.6542
3.07945,77.6542
3.07987,85.5669
3.08036,74.5431
3.0808,83.7965
3.08123,83.7965
3.0817,77.3918
3.08222,70.6426
3.08272,71.8966
3.08333,79.9532
3.08394,79.9532
3.08441,77.3918
3.08489,75.9407
3.08533,83.7965
3.08573,89.3418
3.08615,87.4136
3.08667,70.6426
3.0872,68.2614
3.08783,77.6542
3.08828,80.4669
3.08874,78.8994
3.08934,81.1544
3.08982,75.9407
3.09045,77.6542
3.09093,75.9407
3.09137,82.098
3.09185,75.9407
3.0923,80.4669
3.09271,89.3418
3.09323,70.6426
3.09386,77.6542
3.09432,78.8994
3.09473,87.4136
3.09519,80.4669
3.09566,77.3918
3.09606,91.357
3.09652,78.8994
3.097,75.9407
3.09732,75.9111
3.09784,70.6426
3.09826,85.5669
3.09874,75.9407
3.09923,74.5431
3.09976,69.4316
3.10021,80.4669
3.10078,84.9851
3.10129,71.8966
3.1019,78.7869
3.10232,87.4136
3.10274,87.4136
3.10306,75.9111
3.10356,73.1959
3.104,82.098
3.10452,70.6426
3.105,75.9407
3.10558,83.6687
3.10609,70.6426
3.1067,79.9532
3.10728,83.6687
3.1077,87.4136
3.10819,74.5431
3.10864,80.4669
3.10907,85.5669
3.10957,73.1959
3.11005,75.9407
3.1105,80.4669
3.1109,91.357
3.11122,75.9111
3.11167,80.4669
3.11216,74.5431
3.11261,80.4669
3.11313,70.6426
3.11355,85.5669
3.11406,71.8966
3.11448,87.4136
3.11481,73.8345
3.11523,85.5669
3.1156,66.5523
3.11606,78.8994
3.11648,87.4136
3.11679,78.1078
3.11714,70.0046
3.11746,75.9111
3.11787,87.4136
3.1184,69.4316
3.11887,77.3918
3.11937,73.1959
3.11977,91.357
3.12028,70.6426
3.12077,74.5431
3.12122,80.4669
3.12162,91.357
3.12209,77.3918
3.12262,69.4316
3.12307,80.4669
3.12368,79.9532
3.12409,89.3418
3.12451,85.5669
3.12504,69.4316
3.12552,75.9407
3.12601,74.5431
3.12643,85.5669
3.12684,89.3418
3.12715,78.1078
3.12762,77.3918
3.12797,70.0046
3.1284,85.5669
3.12871,78.1078
3.12915,82.098
3.12949,71.8685
3.13002,68.2614
3.13045,85.5669
3.13096,71.8966
3.1314,82.098
3.1319,73.1959
3.1325,81.1544
3.13293,83.7965
3.13333,91.357
3.13364,78.1078
3.13396,75.9111
3.13442,78.8994
3.13495,69.4316
3.13547,70.6426
3.13587,89.3418
3.13637,73.1959
3.13683,78.8994
3.13733,73.1959
3.13796,77.6542
3.13858,77.6542
3.1392,78.7869
3.13981,79.9532
3.14025,82.098
3.14066,89.3418
3.14109,85.5669
3.14159,71.8966
3.14205,80.4669
3.14252,77.3918
3.14298,78.8994
3.14343,80.4669
3.14388,82.098
3.1444,69.4316
3.1449,73.1959
3.14533,83.7965
3.14579,80.4669
3.14629,73.1959
3.14669,89.3418
3.14712,85.5669
3.14765,68.2614
3.14806,89.3418
3.14857,71.8966
3.14898,89.3418
3.14941,83.7965
3.14975,71.8685
3.15027,69.4316
3.15075,77.3918
3.15136,78.7869
3.15198,78.7869
3.15261,77.6542
3.15309,74.5431
3.15352,85.5669
3.15393,89.3418
3.15444,70.6426
3.15485,89.3418
3.15537,70.6426
3.15582,80.4669
3.15624,87.4136
3.1567,78.8994
3.15714,82.098
3.15767,69.4316
3.15812,80.4669
3.15862,73.1959
3.15913,71.8966
3.15974,79.9532
3.16021,77.3918
3.16067,78.8994
3.16109,87.4136
3.16153,82.098
3.16194,89.3418
3.16247,68.2614
3.16299,70.6426
3.16359,81.1544
3.16402,83.7965
3.16444,87.4136
3.16477,73.8345
3.16518,87.4136
3.16553,70.0046
3.16603,73.1959
3.16653,73.1959
3.16703,71.8966
3.16766,77.6542
3.1681,83.7965
3.16868,83.6687
3.16911,83.7965
3.16965,68.2614
3.17005,89.3418
3.17049,83.7965
3.17092,83.7965
3.17128,68.2348
3.17177,74.5431
3.17222,80.4669
3.17267,82.098
3.17313,78.8994
3.17355,85.5669
3.17409,68.2614
3.17471,77.6542
3.17512,89.3418
3.17562,73.1959
3.17611,74.5431
3.17674,77.6542
3.17715,87.4136
3.1776,82.098
3.17805,80.4669
3.17857,70.6426
3.17905,74.5431
3.17948,85.5669
3.18001,69.4316
3.18059,83.6687
3.18102,83.7965
3.18147,82.098
3.18195,74.5431
3.18242,78.8994
3.18291,73.1959
3.18332,89.3418
3.18385,69.4316
3.18431,78.8994
3.18474,83.7965
3.18514,91.357
3.18545,78.1078
3.18594,74.5431
3.18626,75.9111
3.18669,85.5669
3.18705,66.5523
3.18757,70.6426
3.18805,75.9407
3.18866,79.9532
3.18928,77.6542
3.1899,78.7869
3.1903,91.357
3.19074,83.7965
3.19122,74.5431
3.19165,85.5669
3.19211,78.8994
3.19244,73.8345
3.1929,78.8994
3.19335,82.098
3.1938,80.4669
3.19415,70.0046
3.19465,71.8966
3.19506,89.3418
3.1956,68.2614
3.19604,82.098
3.19648,83.7965
3.19692,82.098
3.19738,78.8994
3.19791,69.4316
3.19853,77.6542
3.19901,75.9407
3.19942,89.3418
3.19988,78.8994
3.20031,85.5669
3.20077,78.8994
3.20122,80.4669
3.20159,66.5523
3.20207,75.9407
3.20256,74.5431
3.20306,73.1959
3.20354,75.9407
3.20416,77.6542
3.20476,81.1544
3.20536,81.1544
3.20581,80.4669
3.20627,78.8994
3.20688,79.9532
3.20734,80.4669
3.2078,78.8994
3.20828,75.9407
3.20869,87.4136
3.20921,70.6426
3.20984,77.6542
3.2103,78.8994
3.21071,89.3418
3.21118,77.3918
3.21168,73.1959
3.2123,77.6542
3.21278,75.9407
3.21339,79.9532
3.21382,83.7965
3.2143,75.9407
3.21477,78.8994
3.2152,83.7965
3.21565,82.098
3.21616,70.6426
3.21666,73.1959
3.21725,82.3924
3.21775,73.1959
3.21836,78.7869
3.21884,75.9407
3.21924,91.357
3.21968,83.7965
3.2202,69.4316
3.22081,79.9532
3.22126,82.098
3.22174,75.9407
3.22222,74.5431
3.22284,78.7869
3.22345,79.9532
3.22388,83.7965
3.22433,82.098
3.22475,87.4136
3.22524,73.1959
3.22574,73.1959
3.22637,77.6542
3.22682,80.4669
3.22725,85.5669
3.22776,70.6426
3.22821,82.098
3.22874,68.2614
3.22933,82.3924
3.22983,73.1959
3.23039,86.3437
3.23084,82.098
3.23132,75.9407
3.23173,87.4136
3.23226,69.4316
3.23269,83.7965
3.2331,89.3418
3.23356,78.8994
3.23387,78.1078
3.2344,69.4316
3.23488,75.9407
3.2355,77.6542
3.23613,77.6542
3.23657,83.7965
3.23705,74.5431
3.23766,79.9532
3.23809,85.5669
3.2386,70.6426
3.239,91.357
3.23946,80.4669
3.23992,78.8994
3.24045,68.2614
3.24085,91.357
3.24119,71.8685
3.24171,69.4316
3.24218,78.8994
3.24258,89.3418
3.24305,78.8994
3.24348,83.7965
3.24399,71.8966
3.24439,91.357
3.24485,78.8994
3.24521,68.2348
3.24574,68.2614
3.24634,81.1544
3.24696,77.6542
3.24741,82.098
3.2479,74.5431
3.24831,87.4136
3.24875,83.7965
3.24927,69.4316
3.24977,73.1959
3.25019,87.4136
3.25067,75.9407
3.25107,91.357
3.25153,78.8994
3.25201,75.9407
3.25252,71.8966
3.25294,85.5669
3.2534,80.4669
3.25386,78.8994
3.2543,82.098
3.25481,71.8966
3.2553,74.5431
3.25577,77.3918
3.25639,78.7869
3.2568,89.3418
3.25721,87.4136
3.25767,78.8994
3.25815,75.9407
3.25867,70.6426
3.25911,83.7965
3.25961,71.8966
3.26013,70.6426
3.26075,77.6542
3.26134,82.3924
3.26182,77.3918
3.2623,75.9407
3.26289,81.1544
3.26331,87.4136
3.26379,75.9407
3.26428,74.5431
3.26472,82.098
3.26535,77.6542
3.2658,80.4669
3.26625,82.098
3.26669,82.098
3.267,78.1078
3.26745,82.098
3.2679,80.4669
3.26821,78.1078
3.26853,75.9111
3.26906,69.4316
3.26951,80.4669
3.26997,78.8994
3.27038,89.3418
3.27071,73.8345
3.27122,70.6426
3.27172,73.1959
3.27221,74.5431
3.27267,78.8994
3.27329,78.7869
3.27372,83.7965
3.27435,77.6542
3.27494,82.3924
3.27541,77.3918
3.27583,87.4136
3.27625,85.5669
3.27657,78.1078
3.2771,68.2614
3.27761,71.8966
3.27822,78.7869
3.27869,77.3918
3.27914,82.098
3.27954,91.357
3.27999,80.4669
3.28045,78.8994
3.28098,69.4316
3.28141,83.7965
3.28193,70.6426
3.28236,83.7965
3.28283,77.3918
3.28332,74.5431
3.28393,79.9532
3.28443,73.1959
3.28499,86.3437
3.28541,87.4136
3.28586,80.4669
3.28632,78.8994
3.28679,78.8994
3.28727,75.9407
3.28779,69.4316
3.28828,74.5431
3.2889,78.7869
3.28931,87.4136
3.28972,89.3418
3.29016,83.7965
3.29051,68.2348
3.29104,69.4316
3.29148,82.098
3.29201,69.4316
3.29257,86.3437
3.29301,82.098
3.29347,80.4669
3.29389,85.5669
3.29421,75.9111
3.29469,75.9407
3.29516,77.3918
3.29564,75.9407
3.29605,89.3418
3.29638,73.8345
3.29684,78.8994
3.29715,78.1078
3.2976,82.098
3.29806,78.8994
3.29842,68.2348
3.29892,71.8966
3.29953,79.9532
3.30004,71.8966
3.30046,87.4136
3.30094,75.9407
3.30154,79.9532
3.30194,91.357
3.30225,78.1078
3.30258,73.8345
3.30289,78.1078
3.30334,82.098
3.30384,73.1959
3.30428,82.098
3.30475,77.3918
3.30517,87.4136
3.30569,69.4316
3.30614,82.098
3.30655,87.4136
3.30687,75.9111
3.30719,75.9111
3.30765,80.4669
3.30815,71.8966
3.30858,85.5669
3.30907,74.5431
3.3094,73.8345
3.30987,77.3918
3.31036,74.5431
3.31081,80.4669
3.3113,74.5431
3.31177,77.3918
3.31221,83.7965
3.31265,82.098
3.31311,78.8994
3.31362,71.8966
3.31406,82.098
3.31458,70.6426
3.315,85.5669
3.31548,75.9407
3.31591,85.5669
3.31631,91.357
3.31682,71.8966
3.31726,82.098
3.31771,80.4669
3.31816,82.098
3.3185,70.0046
3.31896,80.4669
3.31946,71.8966
3.3199,83.7965
3.32042,69.4316
3.32085,85.5669
3.32126,89.3418
3.32171,80.4669
3.3222,74.5431
3.32272,70.6426
3.32317,80.4669
3.32361,82.098
3.32411,73.1959
3.3246,74.5431
3.3252,81.1544
3.32572,70.6426
3.32611,91.357
3.32662,71.8966
3.32709,77.3918
3.3277,79.9532
3.32832,78.7869
3.32892,81.1544
3.32937,80.4669
3.32988,71.8966
3.33049,78.7869
3.33089,91.357
3.33133,83.7965
3.33184,71.8966
3.33228,82.098
3.33277,74.5431
3.33322,80.4669
3.33364,87.4136
3.33415,71.8966
3.33455,89.3418
3.3349,70.0046
3.3354,73.1959
3.33584,82.098
3.33625,89.3418
3.33678,69.4316
3.33729,70.6426
3.33789,81.1544
3.3384,71.8966
3.339,81.1544
3.33959,82.3924
3.34,87.4136
3.34053,69.4316
3.34096,83.7965
3.34143,77.3918
3.34184,89.3418
3.34217,73.8345
3.34262,82.098
3.34308,78.8994
3.34342,71.8685
3.34391,73.1959
3.34437,80.4669
3.34483,78.8994
3.34527,82.098
3.34569,87.4136
3.3462,71.8966
3.34672,69.4316
3.34718,78.8994
3.34759,89.3418
3.34803,83.7965
3.34855,69.4316
3.34906,71.8966
3.34967,79.9532
3.35012,80.4669
3.35059,77.3918
3.35109,73.1959
3.35168,82.3924
3.35227,82.3924
3.35269,85.5669
3.3532,71.8966
3.35372,70.6426
3.35433,78.7869
3.35494,79.9532
3.35535,89.3418
3.35586,71.8966
3.35647,79.9532
3.35709,77.6542
3.35769,81.1544
3.35816,77.3918
3.35857,89.3418
3.359,85.5669
3.35934,70.0046
3.35977,85.5669
3.36008,78.1078
3.36042,71.8685
3.36092,71.8966
3.3614,77.3918
3.36187,77.3918
3.36232,80.4669
3.36295,77.6542
3.36343,75.9407
3.3639,77.3918
3.36433,83.7965
3.36485,70.6426
3.36544,82.3924
3.36605,78.7869
3.36649,83.7965
3.36696,77.3918
3.3674,82.098
3.3679,73.1959
3.36839,74.5431
3.36898,82.3924
3.3696,78.7869
3.37022,77.6542
3.37069,78.8994
3.37114,80.4669
3.37164,73.1959
3.37225,78.7869
3.37284,82.3924
3.37328,83.7965
3.37368,91.357
3.37404,66.5523
3.37455,71.8966
3.37518,77.6542
3.37563,80.4669
3.37626,77.6542
3.37686,79.9532
3.37734,75.9407
3.37776,87.4136
3.37819,85.5669
3.37867,75.9407
3.37913,78.8994
3.37964,71.8966
3.38008,82.098
3.38051,83.7965
3.38084,73.8345
3.38134,73.1959
3.38185,71.8966
3.38247,78.7869
3.38293,78.8994
3.38338,80.4669
3.38398,81.1544
3.38447,74.5431
3.38488,89.3418
3.38541,68.2614
3.38583,87.4136
3.38632,74.5431
3.38678,78.8994
3.3874,78.7869
3.38786,78.8994
3.38834,75.9407
3.38882,75.9407
3.38923,89.3418
3.38965,85.5669
3.39019,68.2614
3.3908,78.7869
3.39127,77.3918
3.39173,80.4669
3.39214,87.4136
3.39259,82.098
3.39304,80.4669
3.3935,78.8994
3.39396,80.4669
3.39443,77.3918
3.39496,68.2614
3.39536,91.357
3.39584,75.9407
3.39628,82.098
3.3966,75.9111
3.39712,70.6426
3.39752,91.357
3.39802,73.1959
3.39855,68.2614
3.39898,85.5669
3.3995,69.4316
3.40012,78.7869
3.40055,83.7965
3.40095,91.357
3.40146,71.8966
3.40195,74.5431
3.40244,74.5431
3.40305,79.9532
3.40364,81.1544
3.40406,87.4136
3.40457,71.8966
3.40498,89.3418
3.40541,83.7965
3.40589,75.9407
3.40639,73.1959
3.40684,80.4669
3.40737,69.4316
3.40784,77.3918
3.4083,78.8994
3.40872,87.4136
3.40922,73.1959
3.40983,78.7869
3.4103,77.3918
3.41077,78.8994
3.41126,74.5431
3.41166,89.3418
3.41218,70.6426
3.41263,80.4669
3.41307,83.7965
3.41368,78.7869
3.41412,83.7965
3.41455,85.5669
3.41508,68.2614
3.41555,77.3918
3.416,80.4669
3.41648,75.9407
3.41689,89.3418
3.41739,73.1959
3.4179,71.8966
3.41833,83.7965
3.41883,73.1959
3.41939,86.3437
3.4198,89.3418
3.42025,80.4669
3.42074,74.5431
3.4212,80.4669
3.42167,77.3918
3.42211,82.098
3.42244,73.8345
3.42295,71.8966
3.42346,70.6426
3.42389,85.5669
3.42431,87.4136
3.42483,69.4316
3.42525,87.4136
3.42572,77.3918
3.42617,80.4669
3.42666,74.5431
3.42719,69.4316
3.42759,89.3418
3.42805,80.4669
3.42848,83.7965
3.4289,87.4136
3.42925,68.2348
3.42977,70.6426
3.4304,77.6542
3.43088,75.9407
3.4315,77.6542
3.43196,78.8994
3.43238,87.4136
3.43284,78.8994
3.43332,75.9407
3.43378,80.4669
3.43423,80.4669
3.43475,69.4316
3.43515,91.357
3.43557,87.4136
3.43602,80.4669
3.43637,70.0046
3.4369,69.4316
3.43734,82.098
3.43785,71.8966
3.43845,81.1544
3.43884,91.357
3.43916,78.1078
3.43963,77.3918
3.44005,85.5669
3.44038,73.8345
3.44088,73.1959
3.44136,75.9407
3.44186,73.1959
3.44226,91.357
3.4427,82.098
3.44313,85.5669
3.44364,70.6426
3.44407,85.5669
3.44457,73.1959
3.44501,82.098
3.44554,68.2614
3.446,80.4669
3.44649,74.5431
3.44709,81.1544
3.44752,83.7965
3.44804,70.6426
3.44845,87.4136
3.44891,80.4669
3.44936,80.4669
3.44984,75.9407
3.45034,73.1959
3.45095,79.9532
3.45144,73.1959
3.45193,74.5431
3.45254,79.9532
3.45294,91.357
3.45344,73.1959
3.45406,77.6542
3.45451,82.098
3.45498,77.3918
3.45541,83.7965
3.45584,85.5669
3.45633,74.5431
3.45677,82.098
3.45725,75.9407
3.45772,77.3918
3.45812,91.357
3.4585,64.9508
3.459,71.8966
3.45962,78.7869
3.46008,78.8994
3.46049,89.3418
3.46091,87.4136
3.46125,70.0046
3.46157,78.1078
3.46208,70.6426
3.46254,78.8994
3.46317,77.6542
3.46364,77.3918
3.46409,80.4669
3.46453,83.7965
3.46495,87.4136
3.46528,71.8685
3.46575,78.8994
3.46621,78.8994
3.46653,75.9111
3.46698,80.4669
3.46751,68.2614
3.46812,79.9532
3.46854,87.4136
3.46904,73.1959
3.4695,78.8994
3.47013,77.6542
3.47061,75.9407
3.47101,89.3418
3.4715,74.5431
3.47199,74.5431
3.47243,83.7965
3.47294,70.6426
3.47337,85.5669
3.47377,91.357
3.4741,73.8345
3.47442,75.9111
3.47473,78.1078
3.47517,82.098
3.47568,71.8966
3.47613,80.4669
3.47658,80.4669
3.47701,85.5669
3.47746,80.4669
3.47782,68.2348
3.47832,73.1959
3.47874,85.5669
3.47918,83.7965
3.47965,77.3918
3.48012,77.3918
3.48059,77.3918
3.4811,71.8966
3.48152,85.5669
3.48206,68.2614
3.48255,74.5431
3.483,80.4669
3.48345,80.4669
3.48393,75.9407
3.48439,80.4669
3.48482,83.7965
3.48534,70.6426
3.48593,82.3924
3.4864,77.3918
3.48687,77.3918
3.48745,83.6687
3.48791,78.8994
3.48833,87.4136
3.48875,87.4136
3.48927,69.4316
3.48979,70.6426
3.49019,91.357
3.49065,78.8994
3.49097,75.9111
3.49142,80.4669
3.49173,78.1078
3.49204,78.1078
3.49248,83.7965
3.49298,73.1959
3.49341,83.7965
3.49394,69.4316
3.49445,70.6426
3.49503,84.9851
3.49544,87.4136
3.49588,83.7965
3.49634,78.8994
3.49679,80.4669
3.4971,78.1078
3.49761,71.8966
3.49807,78.8994
3.49854,77.3918
3.49902,75.9407
3.49945,85.5669
3.49992,77.3918
3.50025,73.8345
3.50069,82.098
3.50122,69.4316
3.5017,75.9407
3.50214,82.098
3.50262,75.9407
3.50307,82.098
3.50349,85.5669
3.50399,73.1959
3.50441,87.4136
3.50491,71.8966
3.50542,71.8966
3.50584,87.4136
3.50624,91.357
3.50657,73.8345
3.5071,68.2614
3.50759,74.5431
3.50804,80.4669
3.50847,85.5669
3.5089,83.7965
3.50934,83.7965
3.50982,75.9407
3.51029,77.3918
3.51075,78.8994
3.51129,68.2614
3.51176,77.3918
3.5122,82.098
3.51269,74.5431
3.51331,78.7869
3.51371,89.3418
3.51425,68.2614
3.51469,82.098
3.5151,89.3418
3.51563,68.2614
3.51622,83.6687
3.51662,89.3418
3.5171,75.9407
3.51762,70.6426
3.51805,85.5669
3.51856,70.6426
3.51905,74.5431
3.51963,83.6687
3.52007,83.7965
3.52047,89.3418
3.52093,80.4669
3.52138,80.4669
3.52169,78.1078
3.52222,69.4316
3.52263,87.4136
3.52294,78.1078
3.52341,78.8994
3.5239,73.1959
3.52432,87.4136
3.52486,68.2614
3.52534,74.5431
3.52584,73.1959
3.5263,80.4669
3.52669,91.357
3.52716,78.8994
3.52763,77.3918
3.52811,75.9407
3.52851,91.357
3.52902,70.6426
3.52945,85.5669
3.5299,80.4669
3.53021,78.1078
3.53069,75.9407
3.53116,77.3918
3.53165,74.5431
3.53209,83.7965
3.53256,77.3918
3.533,82.098
3.53345,82.098
3.53377,75.9111
3.53412,68.2348
3.53462,73.1959
3.53502,91.357
3.53554,69.4316
3.53597,85.5669
3.53644,77.3918
3.53691,77.3918
3.53739,75.9407
3.5379,71.8966
3.5385,81.1544
3.53912,77.6542
3.53958,80.4669
3.5402,77.6542
3.54066,80.4669
3.54114,75.9407
3.54157,83.7965
3.54208,71.8966
3.5427,78.7869
3.5431,89.3418
3.54352,87.4136
3.54401,74.5431
3.54454,68.2614
3.54495,89.3418
3.54545,73.1959
3.54594,74.5431
3.54656,78.7869
3.54702,78.8994
3.54751,74.5431
3.54796,80.4669
3.54843,77.3918
3.54906,77.6542
3.54967,78.7869
3.55013,80.4669
3.55072,82.3924
3.5512,75.9407
3.55181,78.7869
3.55226,82.098
3.55276,73.1959
3.55335,81.1544
3.55381,80.4669
3.55432,70.6426
3.55493,79.9532
3.5554,77.3918
3.55603,77.6542
3.55664,79.9532
3.55705,87.4136
3.55745,91.357
3.55799,68.2614
3.55845,78.8994
3.55907,77.6542
3.55969,78.7869
3.5603,79.9532
3.56075,80.4669
3.56125,73.1959
3.56188,77.6542
3.56248,79.9532
3.56289,89.3418
3.56341,70.6426
3.56383,87.4136
3.56428,80.4669
3.56469,89.3418
3.56521,69.4316
3.56567,78.8994
3.56613,80.4669
3.56656,83.7965
3.56689,73.8345
3.56739,73.1959
3.56779,91.357
3.56815,66.5523
3.56867,70.6426
3.56917,73.1959
3.56958,89.3418
3.56997,91.357
3.57045,75.9407
3.57093,75.9407
3.57141,77.3918
3.57184,83.7965
3.57217,73.8345
3.57269,69.4316
3.57329,81.1544
3.57381,70.6426
3.57442,79.9532
3.57484,85.5669
3.57526,87.4136
3.57578,70.6426
3.5762,85.5669
3.57674,68.2614
3.57719,80.4669
3.5776,89.3418
3.57809,74.5431
3.5786,70.6426
3.57905,82.098
3.57966,78.7869
3.58012,80.4669
3.58052,91.357
3.58095,83.7965
3.58146,71.8966
3.58187,89.3418
3.58234,77.3918
3.58283,73.1959
3.58334,71.8966
3.5838,78.8994
3.58426,80.4669
3.58477,70.6426
3.58523,78.8994
3.58586,77.6542
3.58632,78.8994
3.58672,91.357
3.58712,91.357
3.5876,75.9407
3.58808,75.9407
3.58841,73.8345
3.58891,73.1959
3.58942,70.6426
3.59003,79.9532
3.59048,82.098
3.59087,91.357
3.59137,73.1959
3.59183,80.4669
3.59223,89.3418
3.59271,75.9407
3.59318,78.8994
3.59371,68.2614
3.59433,78.7869
3.59482,74.5431
3.5953,74.5431
3.59589,83.6687
3.59635,78.8994
3.59696,79.9532
3.59739,83.7965
3.59783,83.7965
3.59829,78.8994
3.59881,69.4316
3.59928,77.3918
3.59974,80.4669
3.60023,74.5431
3.60064,87.4136
3.60113,74.5431
3.6016,77.3918
3.60206,78.8994
3.60268,78.7869
3.60312,83.7965
3.60361,73.1959
3.60409,77.3918
3.60456,77.3918
3.60498,85.5669
